0.14,0.25679377978934
0.17535607662863686,3.499999993549299
0.1898460221435146,0.4217288495412599
0.18242401480987658,0.00168440070828941
0.16132124584175522,6.234999650626004e-07
0.13626464352577708,4.735388885537748e-11
0.11435503028362448,1.3573331606191337e-15
0.09915652728500882,2.3325106389988118e-20
0.09142325442792382,3.4002749903084082e-25
0.09024446452926843,5.432623884848672e-30
0.09400977673033266,1.1446080691141726e-34
0.10102951148276168,3.6203050318629966e-39
0.10985024086481826,1.8748109344872e-43
0.11936461066834354,1.6776297521034776e-47
0.12880657778077026,2.6699825327288622e-51
0.13769565763448463,7.634664980482712e-55
0.14576751441196945,3.907601719213053e-58
0.15290945925580948,3.530829591894636e-61
0.15910802470049584,5.516081953140453e-64
0.16440974842597528,1.452280194146775e-66
0.168893597119774,6.262121337860667e-69
0.17265259548100953,4.290649442455693e-71
0.1757822506352135,4.5296900472927074e-73
0.17837374309776055,7.145487706559137e-75
0.18051031895694303,1.634498926345687e-76
0.182265742614685,5.266990717238629e-78
0.1837040135346454,2.3258334930383572e-79
0.18487981025039363,1.3711797681723346e-80
0.18583931193846673,1.0530758687818306e-81
0.18662117781340604,1.029741610306295e-82
0.18725755224467955,1.255036315443805e-83
0.1877750210059585,1.869336191449806e-84
0.18819548075303372,3.3414048455547294e-85
0.18853690647414323,7.048921753952601e-86
0.18881401505228917,1.728261852584398e-86
0.1890388305147771,4.856181794114588e-87
0.18922116023702729,1.5438711111626482e-87
0.189368992780064,5.488831871568578e-88
0.18948882812372206,2.1591225109193658e-88
0.18958595041424242,9.306734987833826e-89
0.18966465235033358,4.3573192430194604e-89
0.18972841921154304,2.1982441734603175e-89
0.18978007941686195,1.1863776882120625e-89
0.18982192745964876,6.804747003912502e-90
0.18985582412996382,4.123481045547539e-90
0.18988327811797348,2.625702790976804e-90
0.18990551239036524,1.7484230233208371e-90
0.1899235181372587,1.2121589796207699e-90
0.189938098588438,8.714884454496342e-91
0.18994990458253913,6.474355079182442e-91
0.1899594634291103,4.954038364167983e-91
0.18996720232018363,3.8929812601695195e-91
0.18997346731534245,3.133440374955887e-91
0.18997853873371687,2.5771809042504536e-91
0.1899826436306178,2.1613356551198427e-91
0.18998596590947697,1.8446518605516948e-91
0.18998865451626323,1.5994298923535926e-91
0.1899908300793236,1.4066723649014066e-91
0.1899925902891213,1.2530932021277406e-91
0.1899940142567104,1.1292314419666749e-91
0.18999516604461403,1.0282365619525301e-91
0.18999609752711222,9.450708769303977e-92
0.18999685070720101,8.75976225571497e-92
0.18999745959336284,8.181112974027946e-92
0.189997951719728,7.693010815389835e-92
0.18999834937735086,7.27861203665067e-92
0.18999867061147138,6.924730562755992e-92
0.1899989300292179,6.620938795006152e-92
0.1899991394537646,6.358912188546512e-92
0.18999930845411983,6.13194602810013e-92
0.18999944477417893,5.9345953098813205e-92
0.18999955468018584,5.7624036323323516e-92
0.1899996432421116,5.6116971314134096e-92
0.1899997145615106,5.479426428721535e-92
0.18999977195602924,5.363044359181238e-92
0.18999981810880784,5.260410603239825e-92
0.18999985518945106,5.1697167235085586e-92
0.1899998849519726,5.089426802255809e-92
0.18999990881409382,5.018230099426544e-92
0.1899999279214417,4.955003040907451e-92
0.18999994319951954,4.898778499913523e-92
0.18999995539577552,4.848720817576299e-92
0.1899999651136542,4.804105369102152e-92
0.18999997284015593,4.764301752455214e-92
0.1899999789681402,4.7287598812349684e-92
0.18999998381437344,4.696998419247989e-92
0.18999998763413173,4.668595113758002e-92
0.18999999063301434,4.643178676483031e-92
0.18999999297649975,4.620421932867983e-92
0.1899999947976744,4.600036015865579e-92
0.18999999620348218,4.581765424159598e-92
0.18999999727977712,4.565383799212966e-92
0.18999999809540763,4.550690302795595e-92
0.18999999870551676,4.537506498378814e-92
0.18999999915420876,4.525673657139869e-92
0.1899999994767025,4.5150504232856664e-92
0.18999999970107034,4.505510784658704e-92
0.18999999984964142,4.496942303718462e-92
0.18999999994013378,4.489244571410857e-92
0.1899999999865674,4.4823278525159904e-92
0.19,4.4761118960456176e-92
